2048, 2048
52.37833547592163,
516.811,
1024, 1024
12.14707088470459,
265.429,
512, 512
2.2535252571105957,
132.438,
256, 256
0.3601217269897461,
73.369,
128, 128
0.11891984939575195,
39.321,
64, 64
0.03681802749633789,
24.199,
32, 32
0.006812572479248047,
17.825,
16, 16
0.0,
17.795,
8, 8
0.0009875297546386719,
17.777,
4, 4
0.0,
17.737,
2, 2
0.0009968280792236328,
17.729,
1, 1
0.0009975433349609375,
17.625,
